data,layers,hidden,heads,time
amazon0505,3,64,1,7.5828
amazon0505,3,64,2,10.4773
amazon0505,3,64,4,13.1293
amazon0505,3,128,1,9.318
amazon0505,3,128,2,13.0559
amazon0505,3,128,4,17.4019
amazon0505,6,64,1,11.9402
amazon0505,6,64,2,14.8298
amazon0505,6,64,4,17.4832
amazon0505,6,128,1,16.5314
amazon0505,6,128,2,20.2656
amazon0505,6,128,4,24.6001
