data,layers,hidden,heads,time
ell,3,64,1,4.3276
ell,3,64,2,16.3741
ell,3,64,4,17.8626
ell,3,128,1,5.6005
ell,3,128,2,18.2068
ell,3,128,4,20.9885
ell,6,64,1,7.037
ell,6,64,2,19.0949
ell,6,64,4,20.6088
ell,6,128,1,10.4019
ell,6,128,2,23.0442
ell,6,128,4,25.8685
