data,layers,hidden,heads,time
FacebookPagePage,3,64,1,2.6244
FacebookPagePage,3,64,2,2.8034
FacebookPagePage,3,64,4,2.9817
FacebookPagePage,3,128,1,2.677
FacebookPagePage,3,128,2,2.931
FacebookPagePage,3,128,4,3.4788
FacebookPagePage,6,64,1,4.8619
FacebookPagePage,6,64,2,4.7741
FacebookPagePage,6,64,4,4.9071
FacebookPagePage,6,128,1,4.7366
FacebookPagePage,6,128,2,4.6567
FacebookPagePage,6,128,4,5.055
