data,layers,hidden,heads,time
com-DBLP,3,64,1,6.7508
com-DBLP,3,64,2,8.9356
com-DBLP,3,64,4,10.6579
com-DBLP,3,128,1,8.3787
com-DBLP,3,128,2,11.1759
com-DBLP,3,128,4,15.1569
com-DBLP,6,64,1,10.9607
com-DBLP,6,64,2,13.5974
com-DBLP,6,64,4,15.1474
com-DBLP,6,128,1,15.3659
com-DBLP,6,128,2,18.3117
com-DBLP,6,128,4,22.1936
