data,layers,hidden,heads,time
dd,3,64,1,6.8576
dd,3,64,2,9.0224
dd,3,64,4,10.6126
dd,3,128,1,8.2828
dd,3,128,2,11.0191
dd,3,128,4,14.7691
dd,6,64,1,10.859
dd,6,64,2,13.6502
dd,6,64,4,14.9484
dd,6,128,1,14.6517
dd,6,128,2,17.6309
dd,6,128,4,21.297
