data,layers,hidden,heads,time
Coauthor_Physics,3,64,1,4.855
Coauthor_Physics,3,64,2,4.757
Coauthor_Physics,3,64,4,4.9072
Coauthor_Physics,3,128,1,4.9008
Coauthor_Physics,3,128,2,4.9889
Coauthor_Physics,3,128,4,5.083
Coauthor_Physics,6,64,1,8.9077
Coauthor_Physics,6,64,2,8.7228
Coauthor_Physics,6,64,4,8.8702
Coauthor_Physics,6,128,1,8.951
Coauthor_Physics,6,128,2,9.1114
Coauthor_Physics,6,128,4,9.3037
