data,layers,hidden,heads,time
com-DBLP,3,64,1,6.2862
com-DBLP,3,64,2,7.855
com-DBLP,3,64,4,10.0161
com-DBLP,3,128,1,7.8687
com-DBLP,3,128,2,10.1475
com-DBLP,3,128,4,13.7205
com-DBLP,6,64,1,10.0805
com-DBLP,6,64,2,11.6699
com-DBLP,6,64,4,13.8134
com-DBLP,6,128,1,14.0526
com-DBLP,6,128,2,16.3899
com-DBLP,6,128,4,19.9443
