data,layers,hidden,heads,time
amazon0505,3,64,1,13.1844
amazon0505,3,64,2,16.1807
amazon0505,3,64,4,20.8339
amazon0505,3,128,1,16.2012
amazon0505,3,128,2,21.7137
amazon0505,3,128,4,31.597
amazon0505,6,64,1,22.1542
amazon0505,6,64,2,25.0751
amazon0505,6,64,4,29.8198
amazon0505,6,128,1,30.1242
amazon0505,6,128,2,35.7179
amazon0505,6,128,4,45.5772
