data,layers,hidden,heads,time
Coauthor_Physics,3,64,1,2.0055
Coauthor_Physics,3,64,2,2.4248
Coauthor_Physics,3,128,1,1.9661
Coauthor_Physics,3,128,2,2.3904
Coauthor_Physics,6,64,1,3.4961
Coauthor_Physics,6,64,2,3.7942
Coauthor_Physics,6,128,1,3.5101
Coauthor_Physics,6,128,2,4.0948
Coauthor_Physics,3,256,1,2.09
Coauthor_Physics,3,256,2,2.5303
Coauthor_Physics,6,256,1,3.6419
Coauthor_Physics,6,256,2,5.0761
