soc-Epinions1,3-64,2.3273
soc-Epinions1,3-64,2.2218
soc-Epinions1,3-64,2.0322
soc-Epinions1,3-64,4.537
soc-Epinions1,3-128,4.2392
soc-Epinions1,3-64,4.6867
soc-Epinions1,3-128,4.5289
soc-Epinions1,3-64,2.9744
soc-Epinions1,3-64,2.7789
