data,layers,hidden,heads,time
blog,3,64,1,13.8787
blog,3,64,2,16.4945
blog,3,64,4,18.108
blog,3,128,1,14.7117
blog,3,128,2,17.7519
blog,3,128,4,21.7176
blog,6,64,1,27.3162
blog,6,64,2,29.9711
blog,6,64,4,31.5478
blog,6,128,1,29.5007
blog,6,128,2,32.4485
blog,6,128,4,36.3674
