data,layers,hidden,heads,time
Coauthor_Physics,3,64,1,4.5412
Coauthor_Physics,3,64,2,4.7627
Coauthor_Physics,3,64,4,4.6025
Coauthor_Physics,3,128,1,4.5473
Coauthor_Physics,3,128,2,4.6885
Coauthor_Physics,3,128,4,4.9266
Coauthor_Physics,6,64,1,8.8467
Coauthor_Physics,6,64,2,8.6418
Coauthor_Physics,6,64,4,8.6576
Coauthor_Physics,6,128,1,8.5616
Coauthor_Physics,6,128,2,8.5823
Coauthor_Physics,6,128,4,8.4778
