data,layers,hidden,heads,time
com-DBLP,3,64,1,7.9741
com-DBLP,3,64,2,27.0754
com-DBLP,3,64,4,30.1394
com-DBLP,3,128,1,10.6368
com-DBLP,3,128,2,30.93
com-DBLP,3,128,4,36.8127
com-DBLP,6,64,1,12.7129
com-DBLP,6,64,2,31.7659
com-DBLP,6,64,4,34.9281
com-DBLP,6,128,1,19.7101
com-DBLP,6,128,2,39.9973
com-DBLP,6,128,4,45.9454
