data,layers,hidden,heads,time
amazon0505,3,64,1,11.7878
amazon0505,3,64,2,36.9241
amazon0505,3,64,4,41.7141
amazon0505,3,128,1,15.8418
amazon0505,3,128,2,42.7942
amazon0505,3,128,4,52.3406
amazon0505,6,64,1,19.1197
amazon0505,6,64,2,44.3145
amazon0505,6,64,4,49.321
amazon0505,6,128,1,30.1683
amazon0505,6,128,2,57.1661
amazon0505,6,128,4,66.74
